step,distance,enhanced_speed,cadence,grade,max_heart_rate_perct,power
536,4.71288,31.0932,80,0,0.6553,2.2973
537,4.72154,31.0788,80,-0.17,0.6553,2.4595
538,4.7301,31.0572,80,-0.47,0.65,2.5405
539,4.73866,31.0464,80,-0.49,0.65,2.5
540,4.74738,31.0932,80,-0.51,0.65,2.7027
541,4.75605,31.1256,81,-0.5,0.6447,2.8243
542,4.76482,31.194,81,-0.49,0.6447,2.8649
543,4.77336,31.2084,81,-0.3,0.6394,2.5811
544,4.7821,31.1904,81,0,0.6394,2.5405
545,4.79067,31.1364,80,0,0.6394,2.3108
546,4.79922,31.0572,80,0,0.6394,2.2027
547,4.80778,30.9996,80,0,0.6394,2.3243
548,4.81469,30.978,80,0,0.6394,2.473
549,4.82514,30.9744,80,0,0.6394,2.7432
550,4.83347,31.0104,80,0,0.6394,2.5541
551,4.84235,31.0068,80,0,0.6394,2.1757
552,4.85068,30.9564,80,0,0.6394,2.1081
553,4.85949,30.8664,80,0,0.6394,2.3243
554,4.86808,30.798,79,0,0.6447,2.3514
555,4.87655,30.7188,80,0,0.6447,2.4189
556,4.88495,30.654,79,0,0.6394,2.3243
557,4.8936,30.6468,79,0,0.6394,2.4189
558,4.90208,30.654,80,0,0.6447,2.6622
559,4.91082,30.9492,80,0,0.6394,2.7162
560,4.91921,30.8592,80,0,0.6394,2.6892
561,4.92797,30.8412,80,0,0.6394,2.6757
562,4.93662,30.8376,80,0,0.6394,2.6351
563,4.94516,31.1544,80,0,0.6394,2.6216
564,4.95372,31.0572,80,0,0.6394,2.6486
565,4.96243,31.0356,80,0,0.6341,2.6216
566,4.97109,31.0896,80,0,0.6341,2.7432
567,4.97966,31.176,80,0,0.6341,2.8108
568,4.98848,31.2984,81,0,0.6341,2.7297
569,4.9972,31.356,82,0,0.6288,2.7703
570,5.00602,31.4748,81,0,0.6341,2.6622
571,5.01471,31.554,82,0,0.6288,2.3919
572,5.02349,31.5612,81,0,0.6288,2.3514
573,5.03213,31.5468,81,0,0.6288,2.5676
574,5.04077,31.536,82,0,0.6288,2.7973
575,5.04927,31.518,82,0,0.6288,2.5946
576,5.05811,31.5504,82,0,0.6341,2.6892
577,5.06718,31.6116,82,0,0.6341,2.6892
578,5.07602,31.5756,82,0,0.6341,2.1486
579,5.08461,31.536,82,0,0.6394,2.1486
580,5.09337,31.5216,82,0,0.6394,2.4595
581,5.10205,31.4712,81,0,0.6447,2.5405
582,5.1108,31.4208,81,0,0.6447,2.2162
583,5.11957,31.3812,81,0,0.6447,2.2973
584,5.12815,31.3452,81,0,0.6447,2.6081
585,5.13721,31.3308,81,0,0.6447,2.6081
586,5.14597,31.3668,81,0,0.6394,2.6622
587,5.15458,31.3596,81,0,0.6394,2.3108
588,5.16337,31.3344,81,0,0.6341,2.2297
589,5.17194,31.0248,81,0,0.6394,2.5946
590,5.18054,31.1508,81,0,0.6447,2.5135
591,5.18922,31.1004,81,0,0.6447,2.4459
592,5.19788,31.158,81,0,0.6447,2.2432
593,5.20662,31.2012,81,0,0.6447,2.7027
594,5.21534,31.2732,81,0,0.6447,2.6081
595,5.22361,31.2984,81,0,0.6447,2.5405
596,5.23267,31.3884,81,0,0.6447,2.5405
597,5.24151,31.6944,81,0,0.6394,2.7568
598,5.25022,31.7484,82,0,0.6394,2.8649
599,5.25899,31.7556,83,0,0.6394,2.4189
600,5.26793,31.7628,82,0,0.6447,2.2432
601,5.2767,31.7664,82,0,0.6447,2.0541
602,5.28565,31.6692,82,0,0.6447,2.1757
603,5.29438,31.6224,82,0,0.6447,2.2432
604,5.30315,31.5108,81,0,0.6447,2.2703
605,5.31173,31.2228,81,0,0.65,2.3108
606,5.3206,31.2876,81,0,0.65,2.527
607,5.32933,31.2984,81,0,0.65,2.5
608,5.33807,31.32,81,0,0.65,2.5541
609,5.3468,31.3452,81,0,0.6553,2.6757
610,5.35551,31.3848,81,0,0.65,2.7568
611,5.36422,31.4244,81,0,0.6553,2.6486
612,5.37289,31.4928,82,0,0.6553,2.6081
613,5.38168,31.5792,82,0,0.6553,2.4189
614,5.39046,31.6656,82,0,0.6553,2.1892
615,5.39917,31.752,83,0,0.6553,2.1622
616,5.40799,31.7772,83,-0.01,0.6553,2.5405
617,5.41681,31.806,82,-0.54,0.6553,2.7432
618,5.42553,31.806,82,-0.52,0.65,2.6757
619,5.43425,31.8024,82,-0.51,0.65,2.5
620,5.44323,31.7844,82,-0.49,0.6447,2.5811
621,5.45209,31.8312,83,-0.49,0.6447,2.5811
622,5.46104,31.8996,82,-0.49,0.6447,2.5541
623,5.46999,31.9716,83,-0.49,0.6447,2.5541
624,5.47886,31.9752,82,-0.48,0.6447,2.3514
625,5.48765,31.968,82,-0.48,0.6394,2.3108
626,5.49647,31.7844,82,-0.01,0.6394,2.2027
627,5.50529,31.608,82,-0.46,0.6394,2.1486
628,5.51396,31.6404,82,-0.46,0.6394,2.3649
629,5.52294,31.6152,82,-0.48,0.6394,2.8514
630,5.53176,31.7124,82,-0.51,0.6394,2.9324
631,5.54054,31.7232,82,-0.56,0.6394,2.8514
632,5.54927,31.6872,82,-0.59,0.6394,2.2703
633,5.55798,31.2372,81,-0.61,0.6447,2.2838
634,5.56673,31.2084,81,-0.6,0.6447,2.6622
635,5.57548,31.1184,90,0,0.6447,2.8649
636,5.58395,30.7656,89,0,0.6447,2.9189
637,5.59237,30.6324,88,0,0.6447,2.9189
638,5.60082,30.744,88,0,0.6447,3.0405
639,5.60942,30.3192,87,0,0.65,3.0811
640,5.61783,29.8836,86,0,0.65,3.1081
641,5.62594,29.4984,85,0,0.6553,3.1216
642,5.63398,29.6028,85,0,0.6553,3.5946
643,5.64228,29.718,86,0,0.6553,3.3108
644,5.65056,30.2616,87,0,0.6553,2.7568
645,5.65906,30.312,87,0,0.6553,2.8784
646,5.6675,30.258,88,0,0.6553,3.1486
647,5.67571,30.1788,87,0,0.6553,3.2162
648,5.68395,30.1212,87,0,0.6553,2.8649
649,5.6923,30.1032,87,0,0.6605,2.9054
650,5.70067,30.0564,87,0,0.6605,3.1622
651,5.70895,30.0492,87,0,0.6605,2.9324
652,5.71727,30.042,87,0,0.6605,2.7973
653,5.72568,30.0636,87,0,0.6605,2.7162
654,5.73373,30.1284,87,0,0.6605,2.8514
655,5.74237,30.186,88,0,0.6605,2.7027
656,5.75074,30.5136,88,0,0.6658,2.5676
657,5.75926,30.5496,88,0,0.6658,2.973
658,5.76776,30.618,88,0,0.6605,2.6486
659,5.77623,30.6792,89,0,0.6605,2.7027
660,5.78472,30.7548,89,0,0.6553,2.8649
661,5.7933,31.0824,89,0,0.6553,2.7027
662,5.80205,31.1616,90,0,0.6553,2.8514
663,5.81065,31.2264,90,0,0.6553,2.7297
664,5.81902,31.2912,90,0,0.65,2.8108
665,5.82787,31.23,90,0,0.65,2.7703
666,5.83668,30.8736,89,0,0.65,2.1081
667,5.84515,30.8736,90,0,0.65,2.3108
668,5.85404,30.8232,89,0,0.6447,2.6081
669,5.86249,30.816,89,0,0.6447,2.7162
670,5.87086,30.798,89,0,0.6447,2.7162
671,5.87946,30.744,89,0,0.6447,2.5405
672,5.88791,30.744,89,0,0.6447,2.7703
673,5.89644,30.7224,89,0,0.6447,2.6892
674,5.90492,30.708,88,0,0.65,2.3784
675,5.91361,30.7332,89,0,0.65,2.4865
676,5.92223,31.0284,89,0,0.6447,2.973
677,5.93085,31.0032,89,0,0.65,2.9054
678,5.9394,30.9564,89,0,0.65,2.5
679,5.94802,30.888,89,0,0.6553,2.473
680,5.95658,30.888,89,0,0.6553,2.4595
681,5.96501,30.4956,89,0,0.6553,2.6757
682,5.97345,30.3912,88,0,0.6553,2.8919
683,5.98174,30.2616,87,0,0.6553,3.0676
684,5.98985,30.204,87,0,0.6553,3.1351
685,5.99892,30.3336,88,0,0.6553,3.1757
686,6.00736,30.2364,88,0,0.65,3.2027
687,6.01558,30.168,87,0,0.65,3.0946
688,6.02398,30.1032,87,0,0.65,3.3243
689,6.03241,30.06,87,0,0.65,3.5811
690,6.04075,29.9484,87,0,0.65,3.5541
691,6.04889,29.8872,86,0,0.65,3.2973
692,6.05727,29.7972,86,0,0.65,3.2838
693,6.06541,29.7072,86,0,0.6553,3.3649
694,6.07376,29.61,86,0,0.6553,3.0946
695,6.08192,29.5236,85,0,0.6553,3.1622
696,6.08998,29.2392,85,0,0.6605,3.2162
697,6.09814,29.1708,84,0,0.6658,3.2838
698,6.10624,29.0736,84,0,0.6658,3.2027
699,6.11447,29.0628,84,0,0.6658,3.027
700,6.12235,29.0628,84,0,0.6658,2.7703
701,6.13046,29.0844,84,0,0.6658,2.8514
702,6.1386,28.9872,84,0,0.6658,2.6216
703,6.14643,28.7028,83,0,0.6605,2.4595
704,6.15423,28.7856,83,0,0.6605,2.7432
705,6.16236,28.8756,83,0,0.6605,2.8919
706,6.17062,29.2536,84,0,0.6605,3.1351
707,6.17883,29.6604,85,0,0.6658,3.2568
708,6.18714,29.7144,86,0,0.6711,2.7432
709,6.19527,29.7432,86,0,0.6711,2.3919
710,6.20354,29.8008,86,0,0.6658,2.5541
711,6.21176,29.8188,86,0,0.6658,2.5
712,6.22003,29.808,86,0,0.6605,2.4324
713,6.22841,29.8224,86,0,0.6605,2.473
714,6.23621,29.8728,85,0,0.6605,2.6622
715,6.2449,29.9376,86,0,0.6605,2.7297
716,6.25331,29.9628,87,0,0.6605,2.2432
717,6.26149,29.9736,87,0,0.6605,2
718,6.26967,30.0492,88,0,0.6605,1.9189
719,6.27821,30.1104,88,0,0.6605,2.3243
720,6.28665,30.1788,88,0,0.6658,2.6216
721,6.29498,30.2544,88,0,0.6658,2.0811
722,6.30356,30.6324,88,0,0.6658,2.2162
723,6.31191,30.7152,89,0,0.6658,2.8919
724,6.32062,31.32,90,0,0.6658,2.9595
725,6.32946,31.3776,91,0,0.6658,3.0135
726,6.33813,31.4064,87,0,0.6658,2.8243
727,6.34677,31.3884,80,0,0.6658,2
728,6.35521,31.2588,81,0,0.6658,2.0946
729,6.36389,31.1796,81,0,0.6658,2.3919
730,6.37292,31.2048,81,0,0.6658,2.8243
731,6.38144,30.726,81,0,0.6658,2.8243
732,6.39009,31.0032,80,0,0.6711,2.6351
733,6.3987,30.852,80,0,0.6711,2.5
734,6.40709,30.4812,80,0,0.6711,2.5135
735,6.41557,30.1824,86,0,0.6764,2.3784
736,6.42413,30.1716,87,0,0.6764,3.1892
737,6.4325,30.168,88,0,0.6764,3.2568
738,6.44059,30.2364,87,0,0.6764,3.3108
739,6.44913,30.15,87,0,0.6817,3.2297
740,6.45761,30.0132,87,0,0.6817,3.1486
741,6.4657,29.736,86,0,0.687,2.8784
742,6.47398,29.826,86,0,0.6922,2.9459
743,6.48251,29.9124,86,0,0.6922,3.027
744,6.49066,29.934,86,0,0.6922,2.9459
745,6.49908,30.0636,86,0,0.6975,2.7838
746,6.5073,30.1896,87,0,0.6975,2.7432
747,6.51567,30.2544,88,0,0.6975,2.4189
748,6.52408,30.2472,87,0,0.6922,2.2838
749,6.53273,30.2616,87,0,0.6922,2.3919
750,6.54093,30.2292,87,0,0.6922,2.5541
751,6.54946,30.24,87,0,0.6922,2.5541
752,6.55796,30.3192,88,0,0.6922,2.7432
753,6.56643,30.4236,88,0,0.6922,2.6081
754,6.57484,30.42,88,0,0.6922,1.8378
755,6.58345,30.3912,87,0,0.6922,1.6351
756,6.59186,30.3516,87,0,0.6922,2.1892
757,6.60036,30.2904,87,0,0.6922,2.3243
758,6.60864,30.2076,87,0,0.6922,2.2838
759,6.61711,30.1176,87,0,0.6922,2.2027
760,6.62539,30.0564,87,0,0.6922,2.4459
761,6.63378,29.9952,87,0,0.6922,2.4324
762,6.64209,29.9592,86,0,0.687,2.4865
763,6.65057,29.9952,87,0,0.687,2.5946
764,6.65873,30.0636,87,0,0.687,2.6081
765,6.66724,30.15,88,0,0.687,2.5541
766,6.67566,30.1752,87,0,0.687,2.0405
767,6.68387,30.168,87,0,0.6922,1.8514
768,6.69213,30.1968,87,0,0.6922,2.3784
769,6.7006,30.222,88,0,0.6975,2.6486
770,6.70915,30.24,88,0,0.6975,2.6351
771,6.7177,30.2292,87,0,0.6975,2.5811
772,6.72585,30.1608,87,0,0.6975,2.5135
773,6.73427,30.0852,87,0,0.6922,2.7162
774,6.74279,29.9988,86,0,0.6922,2.9865
775,6.75099,29.9016,86,0,0.6922,2.7838
776,6.75937,29.8224,86,0,0.6922,2.7162
777,6.76752,29.7216,86,0,0.6922,2.7162
778,6.77588,29.61,85,0,0.6922,2.8784
779,6.78396,29.4984,85,0,0.687,2.7297
780,6.79225,29.0196,84,0,0.687,2.5676
781,6.80025,29.0196,84,0,0.687,2.6757
782,6.80821,28.9692,84,0,0.687,3.0811
783,6.81638,29.0268,84,0,0.687,3.1622
784,6.82427,29.0844,84,0,0.687,3.1216
785,6.83254,29.0196,84,0,0.6922,2.8243
786,6.84045,28.4868,83,0,0.6922,2.5135
787,6.84838,28.4904,82,0,0.6975,2.5811
788,6.85644,28.7892,83,0,0.6975,3.1351
789,6.86331,28.7352,84,0,0.6975,3.0676
790,6.87237,28.7568,84,0,0.6975,3.3784
791,6.88019,28.3536,83,0,0.6975,3.8649
792,6.88802,27.6444,82,0,0.6922,3.9324
793,6.89549,28.7604,81,0,0.687,3.6351
794,6.90374,28.7676,83,0,0.687,3.4054
795,6.91172,28.458,83,0,0.687,3.4054
796,6.91949,28.512,84,0,0.6817,3.0946
797,6.92767,28.926,84,0,0.687,3.1351
798,6.93561,28.638,84,0,0.687,3.0676
799,6.94349,28.3212,83,0,0.6817,2.8514
800,6.95135,28.4148,82,0,0.6764,3.3378
801,6.9594,27.9072,81,0,0.6764,3.4865
802,6.96696,27.8676,81,0,0.6764,3.4865
803,6.97497,27.972,81,0,0.6764,3.6892
804,6.98265,27.3708,80,0,0.6764,3.473
805,6.99012,27.4752,79,0,0.6764,3.2162
806,6.99809,27.4716,80,0,0.6764,3.2838
807,7.00578,27.6048,80,0,0.6764,3.4865
808,7.01338,27.7128,80,0,0.6764,3.3514
809,7.02127,27.8244,81,0,0.6764,3.0541
810,7.02903,28.3176,81,0,0.6711,2.9054
811,7.03692,28.6956,83,0,0.6711,2.6351
812,7.04498,29.052,83,0,0.6658,2.5676
813,7.05276,29.1852,84,0,0.6658,2.5135
814,7.06083,29.3184,85,0,0.6658,2.3378
815,7.06932,29.6532,86,0,0.6658,2.1622
816,7.07765,29.7576,86,0,0.6658,2.4865
817,7.08601,30.0996,86,0,0.6658,2.473
818,7.0944,29.9952,86,0,0.6711,2.0405
819,7.10268,29.9376,86,0,0.6658,1.973
820,7.11077,29.8872,87,0,0.6658,2.1351
821,7.11914,30.0132,87,0,0.6605,2.1486
822,7.12759,30.4596,87,0,0.6605,2.1081
823,7.13609,30.0348,87,0,0.6605,1.7703
824,7.14432,30.4056,88,0,0.6553,1.6351
825,7.15282,30.492,89,0,0.6553,1.6351
826,7.16137,31.3812,90,0,0.65,1.6622
827,7.17026,31.752,90,0,0.6553,1.6486
828,7.17925,32.3784,83,0,0.65,1.2703
829,7.188,32.904,84,0,0.65,1.1622
830,7.1975,33.2568,85,0,0.6447,1.3919
831,7.2068,34.0416,87,0,0.65,1.5
832,7.2163,34.3296,88,0,0.65,1.4595
833,7.22597,34.4628,90,0,0.65,1.473
834,7.2355,34.506,90,0,0.6553,1.5676
835,7.245,34.5384,89,0,0.6553,1.7297
836,7.25457,34.3908,89,0,0.6553,1.9865
837,7.26404,33.408,88,0,0.6553,2.4054
838,7.27323,33.0732,86,0,0.6605,2.5135
839,7.28207,32.6556,85,0,0.6605,2.9459
840,7.29155,32.6196,85,0,0.6605,2.6486
841,7.30045,32.6052,84,0,0.6553,2.8243
842,7.30955,32.0544,85,0,0.6553,3.9324
843,7.31845,32.4684,85,0,0.6553,2.8919
844,7.32755,32.6196,85,0,0.6553,2.7973
845,7.3368,33.0516,85,0,0.6605,3.0946
846,7.34599,33.4872,85,0,0.6553,3.1216
847,7.355,32.7816,85,0,0.6553,2.3919
848,7.36402,32.7924,85,0,0.6553,2.3919
849,7.37329,32.7204,85,0,0.6553,2.4189
850,7.38239,32.4144,84,0,0.6553,2.2703
851,7.39134,32.4252,84,0,0.6553,2.5541
852,7.40036,32.3604,84,0,0.6553,2.5811
853,7.40952,32.2884,84,0,0.65,2.4054
854,7.4185,32.292,83,0,0.65,2.3243
855,7.42733,32.1696,83,0,0.65,2.3784
856,7.43625,32.1408,82,0,0.6447,2.4865
857,7.4452,32.0976,83,0,0.6447,2.5811
858,7.4541,32.0616,83,0,0.6394,2.5541
859,7.463,32.0472,82,0,0.6394,2.4865
860,7.47183,31.9968,83,0,0.6394,2.0541
861,7.48065,31.9572,82,0,0.6394,2.0811
862,7.48964,31.9032,83,0,0.6447,2.2297
863,7.49838,31.9104,83,0,0.6447,2.5
864,7.50737,31.9248,83,0,0.6447,2.8784
865,7.51612,32.0004,83,0,0.6447,2.7162
866,7.52502,32.418,84,0,0.65,2.7162
867,7.53404,32.5188,84,-0.51,0.6553,2.8649
868,7.54293,32.6232,85,-0.63,0.6553,2.9054
869,7.55225,32.6664,85,-0.62,0.6553,2.973
870,7.56134,32.6016,84,-0.58,0.65,3.1081
871,7.57025,32.4864,84,-0.09,0.65,3.2027
872,7.57936,32.5152,84,0,0.65,2.8514
873,7.5882,32.4612,83,0,0.65,2.7973
874,7.59735,32.4576,84,0,0.65,2.9324
875,7.60615,32.4648,84,0,0.65,2.9595
876,7.61543,32.4216,83,0,0.65,2.8378
877,7.62424,32.3604,83,0,0.65,2.7297
878,7.63326,32.3028,83,0,0.6553,2.5676
879,7.64222,32.2416,83,0,0.6553,2.1216
880,7.6509,31.9356,82,0,0.6553,1.9054
881,7.65999,31.7988,82,0,0.6553,1.9054
882,7.66863,31.7376,82,0,0.6553,2.5541
883,7.67754,31.7556,82,0,0.6553,3.1486
884,7.68629,31.806,83,0,0.6553,2.9324
885,7.69532,31.8312,82,0,0.6605,2.6081
886,7.70412,31.8132,82,0,0.6605,2.5135
887,7.71274,31.7772,82,0,0.6605,2.527
888,7.72187,31.7268,82,0,0.6658,2.6622
889,7.73064,31.6188,82,0,0.6605,2.8514
890,7.73934,31.176,81,0,0.6605,2.5135
891,7.74805,31.1832,80,0,0.6605,2.1216
892,7.75658,31.2804,81,0,0.6605,2.473
893,7.76534,31.3776,81,0,0.6605,2.9324
894,7.77408,31.3812,81,0,0.6605,2.8784
895,7.78301,31.4244,81,0,0.6605,2.6486
896,7.79179,31.5036,82,0,0.6605,2.473
897,7.80057,31.536,82,0,0.6553,2.3784
898,7.80929,31.572,82,0,0.6553,2.5135
899,7.81806,31.5756,82,0,0.6553,2.4595
900,7.82667,31.5144,81,0,0.6553,2.3378
901,7.83531,31.4244,81,0,0.6553,2.4459
902,7.84402,31.374,81,0,0.6553,2.6757
903,7.85275,31.374,81,0,0.6553,2.5811
904,7.86132,31.392,82,0,0.6553,2.5676
905,7.87034,31.4208,81,0,0.65,2.473
906,7.87879,31.1472,81,0,0.6447,2.2703
907,7.88758,31.1904,81,0,0.6447,2.4054
908,7.89637,31.2192,81,0,0.65,2.7027
909,7.905,31.2084,81,0,0.65,2.5946
910,7.91361,31.1148,80,0,0.65,2.4865
911,7.92232,31.0608,80,0,0.65,2.4459
912,7.9308,30.6936,80,0,0.6447,2.5541
913,7.93925,30.6216,79,0,0.65,2.6081
914,7.94778,30.654,79,0,0.65,2.6351
915,7.95644,30.7008,80,0,0.65,2.7162
916,7.96503,30.7656,80,0,0.65,2.6757
917,7.97358,30.834,80,0,0.65,2.6892
918,7.98216,30.9096,80,0,0.65,2.6892
919,7.99076,30.96,81,0,0.65,2.7703
920,7.99938,30.9636,80,0,0.6447,2.7027
921,8.00763,30.5532,80,0,0.6447,2.6351
922,8.01616,30.5316,79,0,0.6447,2.2973
923,8.02489,30.096,79,0,0.6447,1.6351
924,8.03269,29.2464,79,0,0.65,1.2973
925,8.04095,28.4148,74,0,0.65,0.8649
926,8.04877,27.9144,73,0,0.6553,1.1892
927,8.05631,27.4212,73,0,0.6553,1.8378
928,8.0639,27.4428,72,0,0.65,2.0811
929,8.07166,27.4716,71,0,0.65,2.3378
930,8.07913,27.3132,70,0,0.65,1.7568
931,8.08665,26.0928,70,0,0.65,0.8514
932,8.09375,25.1064,70,0,0.6447,0.7027
933,8.1005,24.3864,0,0,0.6447,0
934,8.10707,23.7528,0,0,0.6447,0
935,8.11392,23.0184,0,0,0.6447,0
936,8.11999,22.0392,0,0,0.6447,0
937,8.12592,20.5344,0,0,0.6394,0
938,8.13146,19.2564,0,0,0.6394,0
939,8.13661,18.0108,0,0,0.6341,0
940,8.14154,16.2432,0,0,0.6394,0
941,8.14558,13.2264,0,0,0.6394,0
942,8.14885,11.0592,0,0,0.6394,0
943,8.15162,8.8272,0,0,0.6447,0
944,8.15372,7.146,0,0,0.6447,0
945,8.15532,5.22,0,0,0.6447,0
946,8.15636,3.582,0,0,0.6447,0
947,8.15636,0,0,0,0.6447,0
948,8.15636,0,0,0,0.6447,0
949,8.15636,0,0,0,0.6447,0
950,8.15636,0,0,0,0.6447,0
951,8.15636,0,0,0,0.6447,0
952,8.15636,0,0,0,0.6447,0
953,8.15636,0,0,0,0.6447,0
954,8.15636,0,0,0,0.6447,0
955,8.15636,0,0,0,0.6394,0
956,8.15636,0,0,0,0.6394,0
957,8.15636,0,0,0,0.6394,0
958,8.15636,0,0,0,0.6394,0
959,8.15636,0,0,0,0.6394,0
960,8.15636,0,0,0,0.6394,0
961,8.15636,0,0,0,0.6394,0
962,8.15636,0,0,0,0.6394,0
963,8.15636,0,0,0,0.6341,0
964,8.15636,0,0,0,0.6341,0
965,8.15636,2.8188,0,0,0.6394,0
966,8.15642,7.5456,0,0,0.6394,0
967,8.15992,6.7032,0,0,0.6394,0
968,8.16194,8.0172,0,0,0.6394,0
969,8.1645,9.7452,0,0,0.6341,0
970,8.16736,11.484,24,0,0.6341,0.0811
971,8.17096,14.9796,24,1.38,0.6288,2.5541
972,8.17548,16.6176,36,1.47,0.6288,3.0405
973,8.18043,19.6524,46,0.23,0.6288,4.4865
974,8.1862,21.6288,49,0,0.6341,4.4459
975,8.19247,23.8176,56,0,0.6341,4.1486
976,8.19936,24.8508,64,-0.61,0.6341,4.1216
977,8.20634,25.938,66,-1.2,0.6341,4.0946
978,8.21383,26.5068,62,-1.49,0.6394,3.6892
979,8.22101,25.9308,43,-1.51,0.6341,2.3649
980,8.22811,25.524,68,-1.34,0.6341,1.5946
981,8.23513,25.956,75,-0.21,0.6394,2.6081
982,8.24249,25.614,75,0,0.6394,2.9459
983,8.24969,25.02,73,0,0.6341,2.0676
984,8.25667,24.912,72,0,0.6288,1.5541
985,8.26363,24.8616,72,0,0.6288,2.4324
986,8.27037,24.4764,71,0,0.6341,2.0541
987,8.27716,24.4332,70,0,0.6341,1.6622
988,8.28403,24.4908,71,0,0.6394,2
989,8.29066,24.5664,71,0,0.6447,2.4865
990,8.29751,24.5772,72,0,0.6447,2.4324
991,8.30434,24.5556,71,0,0.6447,2.1351
992,8.31142,24.6456,71,0,0.6394,2.1216
993,8.3181,24.5952,71,0,0.6394,1.9595
994,8.3245,24.6024,72,0,0.6394,1.8649
995,8.33197,24.8976,72,0,0.6394,1.7973
996,8.3388,24.912,72,0,0.6394,1.6216
997,8.34576,25.236,72,0,0.6394,2.0676
998,8.35273,25.38,73,0,0.6341,2.5135
999,8.3599,26.0424,74,0,0.6341,2.527
1000,8.36735,26.6508,77,0,0.6341,3.2432
1001,8.37485,26.7372,78,0,0.6394,3.0135
1002,8.38244,27.1188,78,0,0.6394,2.973
1003,8.38986,27.108,79,0,0.6447,2.973
1004,8.39749,27.1692,79,0,0.6447,2.973
1005,8.40514,27.2088,79,0,0.6447,3.2027
1006,8.41263,27.1548,79,0,0.65,2.9324
1007,8.42013,27.1152,78,0,0.65,2.6486
1008,8.42778,27.1548,79,0,0.65,2.5
1009,8.43516,27.0936,79,0,0.6553,2.4324
1010,8.44256,27.4752,78,0,0.6553,2.4189
1011,8.45019,27.3816,79,0,0.65,2.4054
1012,8.4577,27.396,78,0,0.65,2.5811
1013,8.46519,26.9532,78,0,0.65,2.1486
1014,8.47208,27.2916,78,0,0.65,2.2297
1015,8.48008,27.252,78,0,0.65,2.3649
1016,8.48777,27.1188,78,0,0.65,2.5676
1017,8.49534,27.1476,78,0,0.65,2.5811
1018,8.50291,27.2268,79,0,0.6447,2.5811
1019,8.51051,27.5796,79,0,0.6447,2.6081
1020,8.51801,27.54,80,0,0.6447,2.7297
1021,8.52558,27.4356,79,0,0.6447,2.0811
1022,8.53312,27.3672,79,0,0.6447,1.6757
1023,8.54069,27.4392,79,0,0.65,2.1486
1024,8.54821,27.5544,80,0,0.65,2.4865
1025,8.5561,27.486,80,0,0.65,2.6216
1026,8.56381,27.1116,79,0,0.6447,2.1216
1027,8.57125,27.198,79,0,0.6447,1.973
1028,8.57898,27.5184,79,0,0.6447,2.6351
1029,8.58658,27.6156,80,0,0.65,2.7838
1030,8.59429,27.9864,81,0,0.6605,2.7838
1031,8.6021,27.9504,81,0,0.6658,2.7703
1032,8.60996,27.8712,80,0,0.6658,2.4459
1033,8.61755,27.7884,80,0,0.6605,2.3514
1034,8.62537,27.7488,80,0,0.6605,2.5405
1035,8.63322,27.6804,80,0,0.6605,2.5
1036,8.64085,27.396,79,0,0.6605,2.2838
1037,8.64861,27.3492,79,0,0.6605,2.1892
1038,8.65614,27.342,79,0,0.6605,2.6486
1039,8.66374,27.2664,79,0,0.6605,2.9459
1040,8.67123,27.3636,80,0,0.6605,2.7838
1041,8.67906,27.4212,79,0,0.6553,2.6081
1042,8.68647,27.8604,79,0,0.6553,2.6486
1043,8.69461,27.8424,80,0,0.6553,3.1081
1044,8.70236,27.8964,81,0,0.65,3.3378
1045,8.70996,27.9252,81,0,0.65,2.8919
1046,8.71767,27.8496,81,0,0.65,2.4865
1047,8.72546,27.738,80,0,0.65,2.3784
1048,8.73316,27.7416,80,0,0.65,2.7027
1049,8.74102,27.6408,79,0,0.6553,2.6892
1050,8.74861,27.54,80,0,0.6553,2.5676
1051,8.75618,27.486,79,0,0.6553,2.473
1052,8.76383,27.8496,79,0,0.65,2.5405
1053,8.77155,27.5472,79,0,0.65,2.7027
1054,8.77915,27.5364,80,0,0.65,2.9459
1055,8.78662,27.4284,80,0,0.6553,3.0135
1056,8.79415,26.0316,80,0,0.6553,2.6892
1057,8.8013,26.1864,82,0,0.65,2.6622
1058,8.80883,27.6444,82,0,0.65,2.5676
1059,8.8165,27.9396,83,0,0.65,2.5946
1060,8.82489,28.6128,83,0,0.6553,2.973
1061,8.83306,27.9324,84,0,0.65,2.7432
1062,8.84074,28.422,84,0,0.65,2.6216
1063,8.84887,28.5012,84,0,0.65,2.7838
1064,8.85677,28.4004,83,0,0.6447,2.8108
1065,8.86454,27.9684,81,0,0.6447,2.527
1066,8.8724,28.476,82,0,0.65,2.4324
1067,8.88019,28.5768,82,0,0.65,2.6757
1068,8.88847,28.602,82,0,0.6553,3.1757
1069,8.89657,28.6308,82,0,0.65,3.0405
1070,8.90465,28.62,82,0,0.65,2.8784
1071,8.91234,28.5624,83,0,0.65,2.9054
1072,8.92054,28.584,82,0,0.65,2.9459
1073,8.92832,28.6056,82,0,0.6447,2.8784
1074,8.93629,28.584,82,0,0.6447,2.9865
1075,8.94419,28.5588,82,0,0.6447,2.6757
1076,8.95208,28.188,82,0,0.6447,2.4054
1077,8.95968,28.3104,82,0,0.6447,2.6757
1078,8.96786,28.3032,82,0,0.65,2.8514
1079,8.97554,28.404,83,0,0.65,3.0676
1080,8.98362,28.746,82,0,0.65,3.0811
1081,8.99168,28.4544,82,0,0.6553,3.0405
