Recording_URL,Publicly_Shared,Already_Watched,Comments,Labels,Created,New___Returning,Hotjar_User_ID,Country,Action_Count,Page_Count,Duration__seconds_,Device,Device_Screen_Size,Browser,Operating_System,Referrer_URL,Landing_Page_URL,Exit_Page_URL,Rage_Clicked,U_Turned,Incoming_Feedback,Net_Promoter_Score__,Events
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/17/2023 7:07:15,New user,ac777b86,PK,12,2,41,Phone,360 X 560,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw3POhBhBQEiwAqTCuBg5ttGszPRf9nWrZTOs_M0zljNozF5Y5woJQcqXh4tqc3FnSqzjWKhoCAFkQAvD_BwE,https://WEBSITE-NAME.com.au/blogs/podcast/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/6/2023 17:54:29,New user,58256d37,IQ,3,1,76,Phone,360 X 560,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETE40VamwLEZfyirZVkA84BD3vdUaHwFghszkEvN5W1Y9Nr0Qe8Q6pgaAnCcEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETE40VamwLEZfyirZVkA84BD3vdUaHwFghszkEvN5W1Y9Nr0Qe8Q6pgaAnCcEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/26/2023 16:13:51,New user,047e2ca9,MA,5,1,99,Phone,360 X 560,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZV6kUg64jItlpTqcKlntMEJKe-TOusQFG4E1lDnqWBppZQYZ-01jSRoC7ZQQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZV6kUg64jItlpTqcKlntMEJKe-TOusQFG4E1lDnqWBppZQYZ-01jSRoC7ZQQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/4/2023 22:03:06,New user,4c68433e,GT,7,1,78,Phone,360 X 560,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/24/2023 1:14:46,New user,aa808f16,GT,39,3,201,Phone,360 X 560,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwrpOiBhBVEiwA_473dCxwLSDD0zjxgjaI0EGLAzDcseMDKGGcJsQuAcN8X5l_Y7uhXveswxoCrhwQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwrpOiBhBVEiwA_473dCxwLSDD0zjxgjaI0EGLAzDcseMDKGGcJsQuAcN8X5l_Y7uhXveswxoCrhwQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/13/2023 20:26:04,New user,594de690,GT,2,1,67,Phone,360 X 568,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0N6hBhAUEiwAXab-TWlAVzzpnoGwzD6D8rtF5kijcYCojnPceI_3I7WOu1WUQprBWFmbZhoC6ycQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0N6hBhAUEiwAXab-TWlAVzzpnoGwzD6D8rtF5kijcYCojnPceI_3I7WOu1WUQprBWFmbZhoC6ycQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/23/2023 5:48:10,New user,cf44459e,IN,4,1,35,Phone,360 X 592,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVraYYeu6aNUBKumHhRNORBIKmi-iOr6WTA48rkuIltUSDOMMnU8T42gaAnKrEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVraYYeu6aNUBKumHhRNORBIKmi-iOr6WTA48rkuIltUSDOMMnU8T42gaAnKrEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/23/2023 0:45:52,New user,817e25ff,PK,15,1,44,Phone,360 X 592,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVrYquLOIbIihFnhLQWLOaf8oTD-vTmscVpPhNSVN9Tj3g8SUWd1H378aAi0iEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVrYquLOIbIihFnhLQWLOaf8oTD-vTmscVpPhNSVN9Tj3g8SUWd1H378aAi0iEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/3/2023 3:33:35,New user,ff56856f,IN,15,4,135,Phone,360 X 592,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdya5zq_FJRlK-lBrl-TIrfHQSTgYGJoCnOOeMceR44ieIsUrtDaUiIwaAogMEALw_wcB,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/11/2023 17:33:51,New user,1e140056,PK,5,1,53,Phone,360 X 598,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwitShBhA6EiwAq3RqAyvbWtXL8I40Tzs5LfuyBIXYL4d9DwPNYMf9M2u-1hTYY7MtUcZ8whoC_-UQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwitShBhA6EiwAq3RqAyvbWtXL8I40Tzs5LfuyBIXYL4d9DwPNYMf9M2u-1hTYY7MtUcZ8whoC_-UQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/12/2023 12:34:25,Returning user,a34dc5ae,LA,2,1,31,Phone,360 X 598,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwrdmhBhBBEiwA4Hx5g9VvU5fcxGVrac7kcznKONXHCQPe0IbV52IseNPsRqFOwt9ERe-HphoC2W4QAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwrdmhBhBBEiwA4Hx5g9VvU5fcxGVrac7kcznKONXHCQPe0IbV52IseNPsRqFOwt9ERe-HphoC2W4QAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/2/2023 22:20:57,New user,8c1a632e,EG,4,1,49,Phone,360 X 598,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdyZrnCqU24SGjrKxXRkJhAnOg0c9oTfZQ14IJnkvsG10VWt9eu-2_sAaAnl6EALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdyZrnCqU24SGjrKxXRkJhAnOg0c9oTfZQ14IJnkvsG10VWt9eu-2_sAaAnl6EALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/25/2023 6:56:59,New user,2a2ffcba,BD,2,1,114,Phone,360 X 598,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0ZiiBhBKEiwA4PT9z-ynMonNPi7T1ei1XBReZeOyVehT94uvAD6KQSoPTkQFIHsoloNH2xoC_QUQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0ZiiBhBKEiwA4PT9z-ynMonNPi7T1ei1XBReZeOyVehT94uvAD6KQSoPTkQFIHsoloNH2xoC_QUQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/20/2023 14:17:13,New user,548c08b5,EG,5,1,108,Phone,360 X 600,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxYOiBhC9ARIsANiEIfa5WfVEQQgXAa9SSwia49UHp2IdjNAyyIhazHaUMvA5OBAefQJPb2oaAkFuEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxYOiBhC9ARIsANiEIfa5WfVEQQgXAa9SSwia49UHp2IdjNAyyIhazHaUMvA5OBAefQJPb2oaAkFuEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 8:20:10,New user,049de372,PK,4,2,115,Phone,360 X 612,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJkTtgHSAzYW6O2KNLVheLa1sO1D-zDRUidPGR_gcvziuwyE3ggbImBoCciYQAvD_BwE,https://WEBSITE-NAME.com.au/,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/22/2023 14:10:20,New user,ad8e40e8,DZ,5,1,51,Phone,360 X 612,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVrYVBLFAOuIfkxxeOS8t900XknZiqM0sDs3uMmB4-BL2JwS--NkdxC8aAnz6EALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVrYVBLFAOuIfkxxeOS8t900XknZiqM0sDs3uMmB4-BL2JwS--NkdxC8aAnz6EALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 14:15:54,New user,ca6bd5c1,IQ,6,1,82,Phone,360 X 612,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJt24XYZztAqcTOzQ_zGM353pwAohbwwSgvnChGOxmxI1ySbgUoVN3xoC0V4QAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJt24XYZztAqcTOzQ_zGM353pwAohbwwSgvnChGOxmxI1ySbgUoVN3xoC0V4QAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 15:56:42,New user,ec607330,AR,5,1,82,Phone,360 X 612,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJmQT_RBAfmDpkXMnztnkTxC2vg7BaPcj7hvaEaQ0PLIuPUQTxr0bUxoCHaQQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJmQT_RBAfmDpkXMnztnkTxC2vg7BaPcj7hvaEaQ0PLIuPUQTxr0bUxoCHaQQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/25/2023 14:58:30,New user,76010d31,IQ,4,1,236,Phone,360 X 612,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw9J2iBhBPEiwAErwpeaUKFsIShbFZ32KZ_jGQ5mRhGJwECZ9j_yFuyo2QRDJekIraQG_iEhoCv30QAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw9J2iBhBPEiwAErwpeaUKFsIShbFZ32KZ_jGQ5mRhGJwECZ9j_yFuyo2QRDJekIraQG_iEhoCv30QAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/21/2023 2:07:13,New user,4846341d,IQ,3,1,107,Phone,360 X 616,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxYOiBhC9ARIsANiEIfYzs7MiMfTZFI_wQU4sCrKCdd8uLPa9LkZ02c0Sp_cI8PcHwOfPzz4aAimKEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxYOiBhC9ARIsANiEIfYzs7MiMfTZFI_wQU4sCrKCdd8uLPa9LkZ02c0Sp_cI8PcHwOfPzz4aAimKEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/20/2023 14:33:32,New user,e6e90e8c,PK,24,1,429,Phone,360 X 624,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxYOiBhC9ARIsANiEIfYFMlc5YLLEEx8i9RCRci7nK56wEtYlSmmoC3CWA8YYlgOqR80wV0kaAupGEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxYOiBhC9ARIsANiEIfYFMlc5YLLEEx8i9RCRci7nK56wEtYlSmmoC3CWA8YYlgOqR80wV0kaAupGEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/23/2023 3:27:58,New user,71e028e7,BD,13,1,100,Phone,360 X 625,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVrZsuSRR2EMRiOUwFw5IdZqvrydO93MRsSuB36_F0jOrdozCIzysM8QaAo19EALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwi46iBhDyARIsAE3nVrZsuSRR2EMRiOUwFw5IdZqvrydO93MRsSuB36_F0jOrdozCIzysM8QaAo19EALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/4/2023 22:56:30,New user,ff401494,NI,2,1,64,Phone,360 X 631,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZyqEhzozPjoBRn4TSyypsdlLhXAgeNrmbNztnrgDgGtUxj86DxB8oMaAkR4EALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZyqEhzozPjoBRn4TSyypsdlLhXAgeNrmbNztnrgDgGtUxj86DxB8oMaAkR4EALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/29/2023 6:19:43,New user,9c62177f,PK,1,1,80,Phone,360 X 631,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw3a2iBhCFARIsAD4jQB1N_1bkwm9ruLEf17jfUQP_uFoxxlro7eNMUQQvyZHLvbUQEnfFfkQaAnTJEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw3a2iBhCFARIsAD4jQB1N_1bkwm9ruLEf17jfUQP_uFoxxlro7eNMUQQvyZHLvbUQEnfFfkQaAnTJEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 16:04:33,New user,936e1ba9,DZ,17,1,285,Phone,360 X 632,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=EAIaIQobChMIo-beiOaz_gIVDA8GAB13nwi8EAEYASAAEgJKefD_BwE,https://WEBSITE-NAME.com.au/?gclid=EAIaIQobChMIo-beiOaz_gIVDA8GAB13nwi8EAEYASAAEgJKefD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/29/2023 18:02:54,New user,de9e07bb,AR,6,1,31,Phone,360 X 643,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwgLOiBhC7ARIsAIeetVAM1cgZ4ZWdeUh6qaDzbgywD3k8jIAii4aGZZy02dVIs0qJhnVV_dkaApwlEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwgLOiBhC7ARIsAIeetVAM1cgZ4ZWdeUh6qaDzbgywD3k8jIAii4aGZZy02dVIs0qJhnVV_dkaApwlEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/13/2023 20:23:22,New user,c7937cb5,GT,2,1,31,Phone,360 X 644,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0N6hBhAUEiwAXab-TVFWolvSBKCfNTXWj-3Och6YxP9ZZj_dXh9SSx33aehlgeDLSUHd7xoCtRUQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0N6hBhAUEiwAXab-TVFWolvSBKCfNTXWj-3Och6YxP9ZZj_dXh9SSx33aehlgeDLSUHd7xoCtRUQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/19/2023 14:03:08,New user,e4978088,EG,4,1,112,Phone,360 X 646,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwov6hBhBsEiwAvrvN6FgDJm_N-Qic87IyLjfb_eo40VGj_2FcVGQsLOzgCNx1L_U7P9xP0BoCueIQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwov6hBhBsEiwAvrvN6FgDJm_N-Qic87IyLjfb_eo40VGj_2FcVGQsLOzgCNx1L_U7P9xP0BoCueIQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/19/2023 14:48:41,New user,e15c5af3,IQ,5,1,81,Phone,360 X 647,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwov6hBhBsEiwAvrvN6JSGbCr_FtLcKpMhUZm8gNojqMpjjq0Mm2lNvB1L0saXTnjxKQz92RoCiJsQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwov6hBhBsEiwAvrvN6JSGbCr_FtLcKpMhUZm8gNojqMpjjq0Mm2lNvB1L0saXTnjxKQz92RoCiJsQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/3/2023 3:48:36,New user,ef15915c,PK,15,1,179,Phone,360 X 647,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdybcv0MmUJZpp8Rd1lpN-hQRhSXoFxZ9ix-KDfqqPRgvKTy23ktm5J0aAvwaEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdybcv0MmUJZpp8Rd1lpN-hQRhSXoFxZ9ix-KDfqqPRgvKTy23ktm5J0aAvwaEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/21/2023 19:11:06,New user,6067ec5c,JO,4,1,60,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw6IiiBhAOEiwALNqncdd2vsi3jtmz_pMPEuGZGlcBcOSQMxKV6LvnRbE1OOAT6IXBLBm7ZRoCpEIQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw6IiiBhAOEiwALNqncdd2vsi3jtmz_pMPEuGZGlcBcOSQMxKV6LvnRbE1OOAT6IXBLBm7ZRoCpEIQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/2/2023 22:17:48,New user,612afeaa,EG,3,1,34,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdyZO2LHr0g6uYE5CuQUsUw4LWWls8QZ1bGa3lHyaU8q2rE5hGmIEwhsaAsCLEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdyZO2LHr0g6uYE5CuQUsUw4LWWls8QZ1bGa3lHyaU8q2rE5hGmIEwhsaAsCLEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/11/2023 8:46:42,New user,63e8fc15,EG,3,1,77,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwitShBhA6EiwAq3RqA98hg2UlE5Wkn4d_CHsvnfwV3NfHohIUs1NQ09W9YnepQG_CRq63XBoCH3YQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwitShBhA6EiwAq3RqA98hg2UlE5Wkn4d_CHsvnfwV3NfHohIUs1NQ09W9YnepQG_CRq63XBoCH3YQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/13/2023 20:29:32,Returning user,51459e96,AU,4,1,92,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwrdmhBhBBEiwA4Hx5g2m33lm0B7OcomFKwvQurpUxKcNOd_Iu8oH0SBxe4gw2PgzKNh9yqRoCGKkQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwrdmhBhBBEiwA4Hx5g2m33lm0B7OcomFKwvQurpUxKcNOd_Iu8oH0SBxe4gw2PgzKNh9yqRoCGKkQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/14/2023 23:00:03,New user,ae327aa3,KH,3,1,312,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw8-OhBhB5EiwADyoY1f5Q7jRJsdQ6HHchuZ4niyszKwmSGtt912cjH5OgoYYS8xAhwtGevBoCB0kQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw8-OhBhB5EiwADyoY1f5Q7jRJsdQ6HHchuZ4niyszKwmSGtt912cjH5OgoYYS8xAhwtGevBoCB0kQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/16/2023 9:03:21,New user,c8387283,PK,3,1,143,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwue6hBhBVEiwA9YTx8KxDuMevPNCaKjYwbtV--HSJpURVH3UMNWhx3jcmewJRfpX_Z6TPzRoCHgIQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwue6hBhBVEiwA9YTx8KxDuMevPNCaKjYwbtV--HSJpURVH3UMNWhx3jcmewJRfpX_Z6TPzRoCHgIQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/22/2023 20:56:01,New user,bf762b03,EG,5,1,1141,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/26/2023 9:08:09,New user,c359c2ce,EG,2,1,357,Phone,360 X 648,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZelNdvL0mcWKED6PY4Gr5NALbS8PjY9R8xkRsOJ6iZpBoTZdJjrJwBoC-lQQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZelNdvL0mcWKED6PY4Gr5NALbS8PjY9R8xkRsOJ6iZpBoTZdJjrJwBoC-lQQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 14:07:58,New user,64ed40bc,GT,6,1,95,Phone,360 X 650,Chrome,Android,https://youtube.com/,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJk-o9x_oqRS8YFucnxPiWwRUxfWmXajSqdzxsMFVOH0KUSqeXEWIFBoC2aMQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJk-o9x_oqRS8YFucnxPiWwRUxfWmXajSqdzxsMFVOH0KUSqeXEWIFBoC2aMQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
